date	Year	Month	Day	Hour	Toy	dow	daytype	Zone1	Zone2	Zone3	Zone4	Zone5	Zone6	Zone7	Zone8	Zone9	Zone10	Zone11	Zone12	Zone13	Zone14	Zone15	Zone16	Zone17	Zone18	Zone19	Zone20	Station1	Station2	Station3	Station4	Station5	Station6	Station7	Station8	Station9	Station10	Station11	Time
2008-04-19 14:00:00	2008	4	19	14	0.299408014571949	samedi	samedi	14610	142436	153689	427	5475	147911	153689	3621	58569	62619	91867	113736	16652	16806	53160	23294	27815	182367	66658	78049	80	76	82	81	82	78	82	81	80	80	79	2630
2008-04-19 15:00:00	2008	4	19	15	0.299521857923497	samedi	samedi	14508	142471	153727	418	5591	148062	153727	3634	58107	62584	92311	114808	16266	17468	54783	23561	28645	185434	68035	77488	79	72	82	83	81	79	81	82	80	80	76	2631
2008-04-19 16:00:00	2008	4	19	16	0.299635701275046	samedi	samedi	14850	140285	151367	417	5750	146035	151367	3629	49413	62273	94049	117082	16184	18277	54117	24386	28813	190716	69932	78743	81	73	83	83	81	78	83	82	80	80	77	2632
2008-04-19 17:00:00	2008	4	19	17	0.299749544626594	samedi	samedi	14687	142700	153973	468	5952	148652	153973	3727	49686	62221	95725	119277	16838	18608	54668	25452	28950	195733	71291	80511	77	72	80	80	77	77	81	81	80	79	76	2633
2008-04-19 18:00:00	2008	4	19	18	0.299863387978142	samedi	samedi	15290	142466	153721	471	6267	148733	153721	3717	61761	63204	96180	120105	17570	18813	55591	25872	28700	198908	72240	81483	74	68	78	79	75	74	81	79	78	76	74	2634
2008-04-19 19:00:00	2008	4	19	19	0.29997723132969	samedi	samedi	15498	142642	153911	482	6435	149077	153911	3645	61635	62420	94305	117893	18306	18253	54933	25618	28534	197769	71682	79435	69	64	74	77	72	71	80	79	77	74	71	2635
2008-04-19 20:00:00	2008	4	19	20	0.300091074681239	samedi	samedi	15773	141062	152206	540	6506	147568	152206	3655	65436	62956	93901	118474	18172	18255	55403	25363	28322	197448	71949	80288	66	61	68	74	67	68	75	75	73	70	66	2636
2008-04-19 21:00:00	2008	4	19	21	0.300204918032787	samedi	samedi	16207	148415	160141	528	7095	155511	160141	3805	63546	65639	97870	126097	15176	15864	47413	23170	27364	191128	62249	72218	65	60	65	72	65	66	72	72	71	68	63	2637
2008-04-19 22:00:00	2008	4	19	22	0.300318761384335	samedi	samedi	15169	143496	154833	476	6801	150297	154833	3582	64155	62315	91497	118205	17943	19247	56667	25627	29514	204310	73185	79409	64	59	59	70	63	64	72	72	70	64	62	2638
2008-04-19 23:00:00	2008	4	19	23	0.300432604735883	samedi	samedi	13813	133880	144457	434	5916	139796	144457	3074	69048	57556	81423	105714	16181	16967	52302	22481	27118	179487	65108	71960	64	57	58	69	60	66	70	71	67	66	60	2639
2008-04-20 00:00:00	2008	4	19	24	0.300546448087432	dimanche	dimanche	12318	120830	130375	372	4887	125717	130375	2706	77868	52570	71219	91732	14298	14565	46698	19262	24642	155266	56239	65087	64	56	58	68	58	64	68	69	64	65	60	2640
2008-04-20 01:00:00	2008	4	20	1	0.30066029143898	dimanche	dimanche	10732	110469	119196	330	4119	114587	119196	2401	76944	47642	63175	80877	12738	12356	42605	16815	22536	134794	48631	59157	63	52	58	67	57	62	68	68	64	62	55	2641
2008-04-20 02:00:00	2008	4	20	2	0.300774134790528	dimanche	dimanche	9983	105577	113917	313	3725	109301	113917	2266	77574	44936	59091	74307	12053	10987	40008	15419	21147	122132	44884	55794	62	52	59	66	56	62	68	68	63	62	55	2642
2008-04-20 03:00:00	2008	4	20	3	0.300887978142077	dimanche	dimanche	9585	103770	111969	324	3487	107258	111969	2147	77595	43524	56865	70623	11748	10250	37246	14538	20265	115714	42554	54526	60	51	57	65	57	59	67	66	63	59	55	2643
2008-04-20 04:00:00	2008	4	20	4	0.301001821493625	dimanche	dimanche	9448	101453	109468	330	3363	104816	109468	2115	77385	42788	55939	69027	11712	9922	36515	14118	19755	112246	40605	54627	62	51	57	66	56	57	64	65	61	57	55	2644
2008-04-20 05:00:00	2008	4	20	5	0.301115664845173	dimanche	dimanche	9497	101834	109880	329	3361	105195	109880	2130	77448	42895	56053	69188	11936	9810	36843	14086	19573	110731	40269	55764	62	51	57	65	56	57	63	63	58	57	53	2645
2008-04-20 06:00:00	2008	4	20	6	0.301229508196721	dimanche	dimanche	10127	102492	110590	352	3418	105910	110590	2194	78750	44047	58249	71666	12540	10040	37464	14425	20000	113609	41424	58659	62	51	56	64	56	56	63	61	58	56	53	2646
2008-04-20 07:00:00	2008	4	20	7	0.30134335154827	dimanche	dimanche	11007	107530	116026	391	3788	111318	116026	2465	77469	45298	62322	76271	13754	10604	39675	15372	21024	121673	44695	62836	62	50	57	64	57	56	62	59	57	55	53	2647
2008-04-20 08:00:00	2008	4	20	8	0.301457194899818	dimanche	dimanche	12968	115571	124701	453	4755	120326	124701	2857	77490	49402	72850	89096	16401	13047	45114	18588	22971	140140	52484	70814	64	51	61	66	61	55	61	60	57	56	53	2648
2008-04-20 09:00:00	2008	4	20	9	0.301571038251366	dimanche	dimanche	15634	128091	138210	540	6023	134114	138210	3477	71190	54990	85377	106161	18996	16145	51958	22344	25706	165709	63610	79268	69	51	66	64	64	56	60	59	56	56	54	2649
2008-04-20 10:00:00	2008	4	20	10	0.301684881602914	dimanche	dimanche	16542	136072	146821	506	6741	142813	146821	3581	63798	57034	91630	115475	20072	17705	55135	24462	27049	183896	69448	81790	69	54	71	64	68	58	59	60	57	58	56	2650
2008-04-20 11:00:00	2008	4	20	11	0.301798724954463	dimanche	dimanche	15672	142222	153458	468	6771	148993	153458	3530	63420	56787	91959	116225	15443	13551	43085	20486	24729	165950	55242	70176	71	57	72	63	69	60	61	62	58	60	57	2651
2008-04-20 12:00:00	2008	4	20	12	0.301912568306011	dimanche	dimanche	14890	141284	152446	454	6864	148148	152446	3448	62979	55460	90340	114887	14478	12892	41233	20182	24452	169348	53175	68741	71	60	72	62	72	61	61	62	56	62	59	2652
2008-04-20 13:00:00	2008	4	20	13	0.302026411657559	dimanche	dimanche	14988	144486	155900	442	6784	151269	155900	3467	62685	55182	89755	114685	17377	17041	52120	24048	27315	193658	67825	79892	71	62	73	64	72	64	61	63	57	64	61	2653
2008-04-20 14:00:00	2008	4	20	14	0.302140255009107	dimanche	dimanche	14820	144479	155893	447	6637	151116	155893	3496	62580	54952	89778	113885	17046	16906	51220	24056	27339	191172	66886	79061	70	62	74	66	70	64	61	64	57	64	61	2654
2008-04-20 15:00:00	2008	4	20	15	0.302254098360656	dimanche	dimanche	14545	140776	151897	402	6459	147235	151897	3453	62391	54449	89615	112009	16168	16803	50401	23502	27525	186286	64200	77297	68	64	74	70	70	66	62	65	58	65	61	2655
2008-04-20 16:00:00	2008	4	20	16	0.302367941712204	dimanche	dimanche	14355	143369	154696	381	6519	149888	154696	3343	62853	54074	88586	111560	15603	16346	50421	22675	27869	183971	64165	77556	69	64	72	71	68	64	63	64	59	64	61	2656
2008-04-20 17:00:00	2008	4	20	17	0.302481785063752	dimanche	dimanche	14578	143984	155358	408	6850	150833	155358	3425	63105	54521	89913	113134	15742	16832	50895	22893	28423	188129	67349	79604	68	63	71	70	67	63	63	64	60	64	62	2657
2008-04-20 18:00:00	2008	4	20	18	0.302595628415301	dimanche	dimanche	15407	147843	159523	466	6988	154831	159523	3557	62916	55169	92621	115702	16727	17397	51006	23468	29155	193224	71147	81328	65	60	67	67	66	61	62	63	60	62	61	2658
2008-04-20 19:00:00	2008	4	20	19	0.302709471766849	dimanche	dimanche	15534	152404	164445	465	7321	159725	164445	3722	63588	56135	94144	118169	17407	18030	50825	23955	30112	200114	73295	83083	64	55	66	63	64	58	62	58	60	59	59	2659
2008-04-20 20:00:00	2008	4	20	20	0.302823315118397	dimanche	dimanche	15744	154296	166486	530	7508	161804	166486	3688	76461	58314	96597	123730	14294	14368	41387	20700	29405	184867	61067	75279	64	53	63	60	62	55	61	57	60	56	57	2660
2008-04-20 21:00:00	2008	4	20	21	0.302937158469945	dimanche	dimanche	16650	157815	170283	507	7415	165230	170283	3884	77784	61374	100220	131397	15582	15213	41544	21882	30144	183949	62450	79939	63	53	62	59	60	55	61	57	60	56	56	2661
2008-04-20 22:00:00	2008	4	20	22	0.303051001821494	dimanche	dimanche	15579	149448	161254	449	6475	155922	161254	3620	77826	58130	91506	118688	14573	13532	37995	19643	28255	165994	56654	74315	63	53	62	59	61	54	59	57	57	56	56	2662
2008-04-20 23:00:00	2008	4	20	23	0.303164845173042	dimanche	dimanche	14105	137462	148321	415	5494	142955	148321	3151	77973	52037	79281	102507	15894	15172	43984	20088	28249	162611	61743	74695	62	53	62	57	61	54	59	56	57	56	56	2663
2008-04-21 00:00:00	2008	4	20	24	0.30327868852459	lundi	lundi	12389	128387	138529	358	4471	132858	138529	2671	77994	47398	67899	86947	13665	12493	39063	17138	25183	137716	52696	65862	60	53	62	57	59	54	58	57	56	56	56	2664
2008-04-21 01:00:00	2008	4	21	1	0.303392531876138	lundi	lundi	11527	119695	129151	334	3824	123519	129151	2487	77910	44739	60700	76438	12334	10778	36018	15081	23615	121610	47001	60359	59	53	60	56	59	55	58	55	56	56	56	2665
2008-04-21 02:00:00	2008	4	21	2	0.303506375227687	lundi	lundi	10864	116544	125751	318	3578	120122	125751	2411	81501	43934	57507	71505	11683	10049	34489	14197	22384	114563	44186	58908	59	53	60	56	59	55	57	55	56	56	56	2666
2008-04-21 03:00:00	2008	4	21	3	0.303620218579235	lundi	lundi	10703	115912	125069	316	3522	119434	125069	2387	81564	43666	56223	69166	11592	9817	34118	13902	21888	111997	43305	58244	57	53	61	55	59	55	59	55	57	55	56	2667
2008-04-21 04:00:00	2008	4	21	4	0.303734061930783	lundi	lundi	10672	116919	126156	319	3593	120512	126156	2416	81375	43379	56344	69204	11685	9913	34497	14100	21867	114396	43462	59249	57	53	60	55	57	54	58	55	56	55	55	2668
2008-04-21 05:00:00	2008	4	21	5	0.303847905282332	lundi	lundi	11408	121060	130623	325	3878	124937	130623	2575	80178	45621	57935	71674	12181	10827	35994	14823	22119	121529	45785	63082	57	52	58	56	58	54	58	55	56	55	55	2669
2008-04-21 06:00:00	2008	4	21	6	0.30396174863388	lundi	lundi	12922	130704	141030	357	4706	135410	141030	2993	75369	51617	66645	82963	14116	13309	41762	16845	25483	144206	56407	71969	57	53	56	56	56	53	57	55	56	54	55	2670
2008-04-21 07:00:00	2008	4	21	7	0.304075591985428	lundi	lundi	15932	150221	162089	454	6158	156379	162089	3325	75264	61000	85656	104141	14402	12854	41005	17411	27864	161445	58705	76698	57	52	56	57	56	54	57	56	56	54	55	2671
2008-04-21 08:00:00	2008	4	21	8	0.304189435336976	lundi	lundi	16465	162351	175178	482	6243	168595	175178	3490	75033	65953	93660	106466	15788	12992	44343	18903	27651	167697	58879	82755	60	53	58	57	56	54	58	56	56	55	56	2672
2008-04-21 09:00:00	2008	4	21	9	0.304303278688525	lundi	lundi	15514	164993	178028	484	5646	170639	178028	3357	75495	66012	92894	101658	14644	11369	42140	17917	27254	159305	53756	78985	60	55	59	57	57	55	58	57	56	56	58	2673
2008-04-21 10:00:00	2008	4	21	10	0.304417122040073	lundi	lundi	14858	164916	177945	475	5626	170542	177945	3202	72135	67849	93406	102686	14738	11529	42140	17629	27198	159296	52552	78013	62	57	58	57	57	57	59	57	57	57	59	2674
2008-04-21 11:00:00	2008	4	21	11	0.304530965391621	lundi	lundi	14597	167369	180592	470	5465	172834	180592	3176	63252	68689	93296	103519	14744	11800	41185	17589	27268	160415	51618	77986	61	57	58	55	57	58	61	56	59	59	59	2675
2008-04-21 12:00:00	2008	4	21	12	0.304644808743169	lundi	lundi	14796	168457	181765	459	5319	173776	181765	3257	63651	69125	92381	103111	14257	12080	40169	17355	26728	158160	51025	77780	62	58	58	55	58	58	63	56	60	59	60	2676
2008-04-21 13:00:00	2008	4	21	13	0.304758652094718	lundi	lundi	14324	167438	180666	407	5467	172905	180666	3264	63609	68624	92219	103184	13873	12206	36294	17047	26440	153490	49598	77855	61	57	58	55	57	59	63	56	61	60	59	2677
2008-04-21 14:00:00	2008	4	21	14	0.304872495446266	lundi	lundi	14298	165783	178880	416	5361	171144	178880	3118	63798	68396	91903	101631	17289	15878	46264	20562	28759	174938	61828	87181	62	60	56	57	57	60	64	58	61	61	63	2678
2008-04-21 15:00:00	2008	4	21	15	0.304986338797814	lundi	lundi	14120	164535	177533	427	5237	169772	177533	3068	64533	67297	91129	101020	17061	15613	45620	20155	28532	174393	60508	85513	62	63	56	58	57	62	61	58	61	63	63	2679
2008-04-21 16:00:00	2008	4	21	16	0.305100182149362	lundi	lundi	14037	165415	178483	419	5357	170772	178483	3100	65625	66969	91845	103449	16802	15870	45945	20273	29273	176835	61687	85578	64	62	57	59	57	62	62	60	59	63	62	2680
2008-04-21 17:00:00	2008	4	21	17	0.305214025500911	lundi	lundi	14908	167704	180953	427	5931	173635	180953	3345	69027	67710	93837	111616	17178	17183	47052	21474	30167	182413	66038	89825	61	59	57	58	56	61	63	60	60	62	61	2681
2008-04-21 18:00:00	2008	4	21	18	0.305327868852459	lundi	lundi	16486	172408	186028	502	6391	178799	186028	3702	78204	69924	98099	121713	18012	19217	48153	23489	32161	193719	71679	96753	62	59	57	59	57	60	62	61	60	62	61	2682
2008-04-21 19:00:00	2008	4	21	19	0.305441712204007	lundi	lundi	17590	174670	188470	499	7122	181792	188470	3819	78183	72791	102065	127951	18904	20178	49818	25296	33200	205262	76057	98323	60	58	57	59	57	59	62	61	60	61	60	2683
2008-04-21 20:00:00	2008	4	21	20	0.305555555555556	lundi	lundi	18107	174747	188552	494	7464	182211	188552	3939	78435	74376	105509	132944	19533	20972	51516	26274	34009	214281	80070	98953	60	57	56	59	56	58	61	60	58	60	58	2684
2008-04-21 21:00:00	2008	4	21	21	0.305669398907104	lundi	lundi	18140	176940	190918	482	7552	184492	190918	4071	78708	74802	106138	136532	16473	17712	43553	22856	32687	195018	68102	89567	60	57	56	59	55	58	61	60	57	60	60	2685
2008-04-21 22:00:00	2008	4	21	22	0.305783242258652	lundi	lundi	16842	167517	180752	459	6662	174180	180752	3679	78162	70507	97913	125139	15181	15711	40662	20602	31176	176519	61312	83700	60	56	56	59	56	59	61	60	58	60	57	2686
2008-04-21 23:00:00	2008	4	21	23	0.3058970856102	lundi	lundi	14895	153695	165837	424	5509	159204	165837	3222	78246	63749	85897	108369	16486	17056	46184	21167	30487	169290	64420	82870	60	56	56	59	56	59	61	60	57	60	57	2687
2008-04-22 00:00:00	2008	4	21	24	0.306010928961749	mardi	mardi	13150	138712	149671	386	4468	143180	149671	2803	68943	58262	75272	92748	14213	14131	40114	18112	27495	143690	54665	73233	60	56	55	60	55	59	59	60	57	60	58	2688
2008-04-22 01:00:00	2008	4	22	1	0.306124772313297	mardi	mardi	11609	131312	141685	341	3867	135178	141685	2622	65016	53974	69016	83514	12878	12378	36134	16246	25637	128397	48728	67784	61	55	55	60	55	59	59	59	56	59	56	2689
2008-04-22 02:00:00	2008	4	22	2	0.306238615664845	mardi	mardi	11249	127516	137589	329	3667	131182	137589	2543	64764	51473	66150	79432	12244	11795	34621	15430	24622	120564	46202	65690	62	54	55	60	55	58	58	60	56	59	56	2690
2008-04-22 03:00:00	2008	4	22	3	0.306352459016393	mardi	mardi	10920	125534	135452	328	3610	129144	135452	2490	64659	50534	65647	77345	12108	11450	34194	15116	24201	117812	45044	64964	60	55	55	60	54	59	58	60	56	60	56	2691
2008-04-22 04:00:00	2008	4	22	4	0.306466302367942	mardi	mardi	10775	125636	135562	319	3723	129360	135562	2554	63168	50135	66014	77368	12157	11359	34146	15414	23919	119413	45402	65445	60	55	55	59	53	59	58	60	56	60	56	2692
2008-04-22 05:00:00	2008	4	22	5	0.30658014571949	mardi	mardi	11353	130385	140686	344	4016	134401	140686	2678	75306	52251	68524	80856	12612	12284	35892	16149	24251	126937	47877	68670	60	55	55	59	54	59	58	60	55	60	56	2693
2008-04-22 06:00:00	2008	4	22	6	0.306693989071038	mardi	mardi	12951	140670	151784	378	4838	145509	151784	3080	77196	58019	77931	93524	14557	14560	40634	18524	27132	149665	57427	76716	60	55	55	59	55	59	58	60	55	60	56	2694
2008-04-22 07:00:00	2008	4	22	7	0.306807832422587	mardi	mardi	16108	159949	172585	450	6424	166373	172585	3485	78141	66068	94343	115723	14846	13939	39573	18675	29242	166525	60005	81493	60	55	54	60	55	59	57	59	55	60	56	2695
2008-04-22 08:00:00	2008	4	22	8	0.306921675774135	mardi	mardi	16638	171389	184930	471	6461	177850	184930	3577	78708	69384	101162	115405	16080	13566	41691	20051	29022	171855	59034	87836	62	56	55	61	55	60	57	61	55	60	56	2696
2008-04-22 09:00:00	2008	4	22	9	0.307035519125683	mardi	mardi	15689	169127	182488	449	5700	174827	182488	3411	78918	68315	96826	107397	15050	11874	39231	18339	28103	161092	52137	82566	62	57	57	62	57	60	58	61	56	60	59	2697
2008-04-22 10:00:00	2008	4	22	10	0.307149362477231	mardi	mardi	15357	167711	180960	440	5517	173228	180960	3308	79191	68097	93460	102584	14407	11270	37881	17539	27350	158905	51047	80791	66	56	59	63	59	60	60	61	57	60	57	2698
2008-04-22 11:00:00	2008	4	22	11	0.30726320582878	mardi	mardi	15178	168673	181998	442	5257	173930	181998	3287	66360	68043	92194	99198	14050	10527	37345	16895	27683	157400	49871	79973	66	57	63	65	64	60	60	61	57	60	59	2699
2008-04-22 12:00:00	2008	4	22	12	0.307377049180328	mardi	mardi	14682	167324	180542	425	5265	172589	180542	3169	64743	68214	90728	96636	13599	9875	36608	15644	27316	153862	48490	78934	68	58	66	68	66	61	64	62	59	61	60	2700
2008-04-22 13:00:00	2008	4	22	13	0.307490892531876	mardi	mardi	14554	165519	178595	392	5147	170666	178595	3059	64638	68098	88977	95590	13262	9547	34639	15264	26307	148038	47392	77848	67	59	67	69	68	61	66	68	62	62	63	2701
2008-04-22 14:00:00	2008	4	22	14	0.307604735883424	mardi	mardi	14359	162246	175064	393	4826	167072	175064	2964	63567	67265	88877	93929	12989	9151	34006	15042	26300	146083	44243	76143	68	61	69	71	67	66	69	69	65	65	63	2702
2008-04-22 15:00:00	2008	4	22	15	0.307718579234973	mardi	mardi	13931	160859	173567	375	4725	165584	173567	2969	63987	67064	88079	92950	16390	13255	43826	18685	28398	166815	57503	84497	68	60	68	69	68	66	70	71	66	67	65	2703
2008-04-22 16:00:00	2008	4	22	16	0.307832422586521	mardi	mardi	14154	159205	171782	383	4717	163922	171782	3051	64869	66574	87360	93874	16313	13487	42740	19246	28123	167518	56415	83553	68	62	68	66	67	67	72	65	68	67	65	2704
2008-04-22 17:00:00	2008	4	22	17	0.307946265938069	mardi	mardi	14348	160304	172968	411	5094	165397	172968	3198	73962	66809	88888	99405	16624	14495	43726	20291	28547	172903	60772	86396	66	63	67	66	66	67	70	66	68	69	66	2705
2008-04-22 18:00:00	2008	4	22	18	0.308060109289617	mardi	mardi	15033	162294	175115	438	5620	167913	175115	3411	78036	67210	91057	105423	17008	16352	44750	21893	29538	179941	64671	90216	64	65	66	66	63	65	66	68	65	67	66	2706
2008-04-22 19:00:00	2008	4	22	19	0.308173952641166	mardi	mardi	15967	162107	174913	445	6209	168315	174913	3529	78057	67656	93448	109989	17664	17956	46317	23347	31000	188052	67776	92004	63	64	63	65	61	65	66	66	63	65	65	2707
2008-04-22 20:00:00	2008	4	22	20	0.308287795992714	mardi	mardi	16691	165120	178164	476	6787	171906	178164	3570	77847	69547	97007	117084	18664	18906	48263	24216	31676	199789	70227	94136	62	62	61	64	58	63	64	65	61	64	64	2708
2008-04-22 21:00:00	2008	4	22	21	0.308401639344262	mardi	mardi	17628	172388	186006	506	7310	179697	186006	3840	74256	73671	103773	128411	15942	15727	41311	21843	31126	189180	61534	88033	62	60	58	63	56	61	64	64	61	63	63	2709
2008-04-22 22:00:00	2008	4	22	22	0.308515482695811	mardi	mardi	16727	165131	178176	472	6528	171659	178176	3579	61761	69863	97302	120221	15043	14263	38288	20324	30090	174852	56823	82634	61	59	56	63	55	61	63	63	60	62	60	2710
2008-04-22 23:00:00	2008	4	22	23	0.308629326047359	mardi	mardi	14733	150508	162399	419	5374	155882	162399	3141	54201	63124	85334	104500	16311	15779	44392	20792	29745	168174	60705	81421	60	57	56	63	54	61	62	63	60	62	59	2711
2008-04-23 00:00:00	2008	4	22	24	0.308743169398907	mercredi	mercredi	12873	134052	144642	364	4345	138397	144642	2766	45885	56998	73460	87706	14000	12968	38365	17429	26673	141550	50914	72018	60	56	55	62	53	61	61	63	59	61	59	2712
2008-04-23 01:00:00	2008	4	23	1	0.308857012750455	mercredi	mercredi	11697	127066	137105	334	3722	130788	137105	2585	46074	52709	65821	77879	12536	11272	35392	15456	24501	125229	44758	66101	60	55	55	61	54	60	57	61	55	60	56	2713
2008-04-23 02:00:00	2008	4	23	2	0.308970856102004	mercredi	mercredi	11097	121564	131167	330	3457	125021	131167	2503	46515	48976	63135	73731	12031	10384	33346	14570	23080	116657	42856	63286	60	55	55	61	53	60	57	61	54	60	58	2714
2008-04-23 03:00:00	2008	4	23	3	0.309084699453552	mercredi	mercredi	10954	119324	128750	312	3419	122743	128750	2489	44919	49523	62457	72137	11916	10100	32126	14341	22542	113754	42852	62581	60	54	55	61	54	60	57	61	54	60	56	2715
2008-04-23 04:00:00	2008	4	23	4	0.3091985428051	mercredi	mercredi	10878	121252	130831	315	3478	124730	130831	2554	46830	49063	62671	72272	11844	10116	32417	14456	22587	115311	42722	62648	60	53	55	62	54	59	56	61	54	59	55	2716
2008-04-23 05:00:00	2008	4	23	5	0.309312386156648	mercredi	mercredi	11359	125007	134883	333	3884	128891	134883	2774	60669	51297	65096	75546	12359	11038	34069	15501	23346	123564	45564	66373	60	52	55	62	54	59	57	61	54	59	53	2717
2008-04-23 06:00:00	2008	4	23	6	0.309426229508197	mercredi	mercredi	13064	136220	146982	354	4755	140975	146982	3168	61383	57050	74071	87913	14394	13378	38806	17857	26665	147100	55328	75282	60	52	54	62	54	60	58	61	52	60	53	2718
2008-04-23 07:00:00	2008	4	23	7	0.309540072859745	mercredi	mercredi	16277	156096	168428	456	6358	162454	168428	3624	46767	64837	92086	109252	18422	16967	48682	21823	31175	186968	72498	90444	60	52	54	62	54	59	58	61	51	59	53	2719
2008-04-23 08:00:00	2008	4	23	8	0.309653916211293	mercredi	mercredi	16501	165404	178472	474	6172	171577	178472	3629	10248	69396	97023	109975	19643	16752	50515	23404	30565	190883	71521	95405	60	54	54	63	55	59	58	61	55	59	57	2720
2008-04-23 09:00:00	2008	4	23	9	0.309767759562842	mercredi	mercredi	15234	162410	175240	422	5322	167732	175240	3337	7980	67311	92192	103169	14187	10639	37876	17949	27130	157363	51062	79444	63	57	55	63	56	61	58	62	57	60	60	2721
2008-04-23 10:00:00	2008	4	23	10	0.30988160291439	mercredi	mercredi	14302	160653	173344	423	5062	165715	173344	3105	7980	68532	89428	100813	13487	10031	36641	17052	26667	155684	49610	77048	66	60	57	65	58	62	61	63	61	62	64	2722
2008-04-23 11:00:00	2008	4	23	11	0.309995446265938	mercredi	mercredi	13800	160516	173197	406	4738	165254	173197	3092	11256	68208	88307	98670	13180	9581	36186	16176	26068	153742	47674	76125	67	64	64	68	63	65	63	65	63	63	67	2723
2008-04-23 12:00:00	2008	4	23	12	0.310109289617486	mercredi	mercredi	13503	160986	173704	418	4730	165716	173704	3061	18144	68220	88505	96807	12907	9367	34789	15347	25868	150807	46009	75345	70	67	67	71	69	67	64	67	64	66	69	2724
2008-04-23 13:00:00	2008	4	23	13	0.310223132969035	mercredi	mercredi	13563	162292	175114	398	4779	167071	175114	3075	18165	68318	88168	96900	12648	9559	32009	14991	25939	145517	44139	74394	70	69	71	73	72	70	69	71	69	69	70	2725
2008-04-23 14:00:00	2008	4	23	14	0.310336976320583	mercredi	mercredi	13797	163659	176589	408	4670	168329	176589	3042	47313	68077	89778	96737	12631	9565	31917	14957	26326	148262	43397	74239	70	70	71	73	71	71	72	71	71	71	72	2726
2008-04-23 15:00:00	2008	4	23	15	0.310450819672131	mercredi	mercredi	13775	164172	177142	405	4637	168809	177142	3088	74529	67994	89398	96453	12371	9702	31758	15068	26844	149412	43094	73278	70	72	72	74	73	72	74	73	72	72	73	2727
2008-04-23 16:00:00	2008	4	23	16	0.310564663023679	mercredi	mercredi	14144	164046	177006	396	4708	168754	177006	3266	74550	67448	90133	98897	16129	14611	43460	19641	29602	174510	59292	83738	70	72	74	74	72	73	75	75	73	74	73	2728
2008-04-23 17:00:00	2008	4	23	17	0.310678506375228	mercredi	mercredi	14723	165988	179101	425	5281	171269	179101	3447	74844	68629	91614	105198	16594	15610	45010	20910	30219	182564	63068	87603	70	71	72	74	71	72	75	75	73	73	73	2729
2008-04-23 18:00:00	2008	4	23	18	0.310792349726776	mercredi	mercredi	15675	166060	179180	427	5807	171867	179180	3546	75306	70456	94293	110527	16928	17127	46879	22283	31153	187879	66101	90383	68	72	70	72	70	72	74	73	73	73	73	2730
2008-04-23 19:00:00	2008	4	23	19	0.310906193078324	mercredi	mercredi	16281	164520	177518	447	6179	170699	177518	3595	76209	67318	96796	114160	17169	17973	47474	22786	31501	191422	68037	90765	65	69	67	70	68	71	72	71	71	71	72	2731
2008-04-23 20:00:00	2008	4	23	20	0.311020036429872	mercredi	mercredi	16606	166872	180055	475	6599	173471	180055	3634	76356	69966	99299	118404	17698	18704	48026	23476	31902	197827	69763	90199	62	66	65	65	64	66	69	66	66	65	69	2732
2008-04-23 21:00:00	2008	4	23	21	0.311133879781421	mercredi	mercredi	18012	173566	187278	496	7568	181134	187278	3764	76041	74253	106196	130871	15856	16821	42733	22504	32007	197544	64936	87873	59	59	61	63	62	61	64	63	61	61	64	2733
2008-04-23 22:00:00	2008	4	23	22	0.311247723132969	mercredi	mercredi	17301	167838	181097	473	7086	174924	181097	3597	76776	69754	98903	122225	15092	15286	40526	21421	30824	185541	62341	83915	58	56	59	62	59	60	63	62	58	59	60	2734
2008-04-23 23:00:00	2008	4	23	23	0.311361566484517	mercredi	mercredi	14911	151194	163139	444	5777	156971	163139	3073	77427	62523	85912	105793	16346	16549	45613	21441	30486	176683	66312	82923	57	55	55	58	60	58	61	57	57	57	57	2735
2008-04-24 00:00:00	2008	4	23	24	0.311475409836066	jeudi	jeudi	12658	135712	146433	358	4470	140182	146433	2609	64344	56202	73608	87843	13662	12975	38351	17559	26877	144731	53875	71997	56	53	56	55	59	55	60	54	55	55	55	2736
2008-04-24 01:00:00	2008	4	24	1	0.311589253187614	jeudi	jeudi	11278	125131	135016	319	3690	128821	135016	2299	64239	51958	66322	76673	12114	10900	34114	15276	24700	124645	47012	64934	55	52	56	54	58	53	60	53	55	53	54	2737
2008-04-24 02:00:00	2008	4	24	2	0.311703096539162	jeudi	jeudi	10629	121735	131353	308	3400	125136	131353	2195	65184	49429	63130	71503	11322	10051	32766	14385	22968	114342	43953	61248	53	51	54	53	56	53	59	52	54	53	53	2738
2008-04-24 03:00:00	2008	4	24	3	0.31181693989071	jeudi	jeudi	10381	119868	129338	305	3361	123229	129338	2150	65646	48487	61491	69018	11168	9725	34257	13951	22108	110541	42857	60873	53	49	52	53	58	52	57	52	53	52	51	2739
2008-04-24 04:00:00	2008	4	24	4	0.311930783242259	jeudi	jeudi	10195	119722	129181	305	3374	123096	129181	2213	76713	48070	61618	68788	11215	9824	34706	14064	22068	111487	43563	60563	51	49	51	53	56	51	56	49	52	51	51	2740
2008-04-24 05:00:00	2008	4	24	5	0.312044626593807	jeudi	jeudi	10671	123484	133239	332	3692	127176	133239	2389	79128	50857	63302	71897	11858	10841	36896	14986	22974	119088	46518	63357	52	48	54	52	57	51	54	49	52	49	50	2741
